id,data_urls,authority_type,authority_name,program_title,program_url,item,technology_if_selected_other,short_description.en,program_status,program_start_raw,program_end_raw,payment_methods,rebate_value,amount.type,amount.number,amount.unit,amount.minimum,amount.maximum,amount.representative,bonus_description,equipment_standards_restrictions,equipment_capacity_restrictions,contractor_restrictions,income_restrictions,tax_filing_status_restrictions,owner_status,other_restrictions,stacking_details,financing_details,editorial_notes
CO-180,https://www.mcrea.org/sites/default/files/Rebates/2023%20Forms/2023%20E%26S%20Brochure_book.pdf,utility,Morgan County REA,Tri-State G&T,https://www.mcrea.org/energy-efficiency-rebates,electric_outdoor_equipment,,25% of cost up to $100 for electric chainsaws,active,,,rebate,25% of cost up to $100,percent,0.25,,,100,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-181,https://www.mcrea.org/sites/default/files/Rebates/2023%20Forms/2023%20E%26S%20Brochure_book.pdf,utility,Morgan County REA,Tri-State G&T,https://www.mcrea.org/energy-efficiency-rebates,electric_outdoor_equipment,,"25% of cost up to $50 for an electric trimmers, leaf blowers, and power-washers",active,,,rebate,25% of cost up to $50,percent,0.25,,,50,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-182,https://www.mcrea.org/sites/default/files/Rebates/2023%20Forms/2023%20E%26S%20Brochure_book.pdf,utility,Morgan County REA,Tri-State G&T,https://www.mcrea.org/energy-efficiency-rebates,electric_outdoor_equipment,,Additional Battery Rebate: 50% of the cost up to $25,active,,,rebate,50% of cost up to $25,percent,0.5,,,25,,Batteries must be submitted with the original equipment rebate application,,,,,,"homeowner, renter",Rebate available for battery or corded equipment.,,,
CO-183,https://www.mcrea.org/sites/default/files/Rebates/2023%20Forms/2023%20E%26S%20Brochure_book.pdf,utility,Morgan County REA,Tri-State G&T,https://www.mcrea.org/energy-efficiency-rebates,electric_vehicle_charger,,50% of total equipment and installation costs up to $500 for non-managed Level 2 Electric Vehicle chargers.,active,,,rebate,50% of cost up to $500,percent,0.5,,,500,,,,,,,,homeowner,,,,
CO-184,https://www.mcrea.org/sites/default/files/Rebates/2023%20Forms/2023%20E%26S%20Brochure_book.pdf,utility,Morgan County REA,Tri-State G&T,https://www.mcrea.org/energy-efficiency-rebates,electric_vehicle_charger,,"50% of total equipment and installation costs up to $1,000 for Managed Level 2 Electric Vehicle chargers.",active,,,rebate,"50% of cost up to $1,000",percent,0.5,,,1000,,,,,,,,homeowner,Managed charager programs include member system-led demand response control or time of use electric rate.,One rebate per installed charger; multiple charge ports do not qualify for multiple rebates.,,
CO-185,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_stove,,"Up to $350 per unit for induction cooktops measuring 30"" or larger. New appliances only.",active,,12/31/2023,account_credit,Up to $350,dollar_amount,350,,,,,,Measuring 30 Inches or Larger.,,,,,homeowner,"$350/unit for gas-to-induction replacements or new constructions. $100/unit for electric-to-induction replacements.

Replacement of gas units with induction requires verification of old gas cooktop/range.",,,
CO-186,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,smart_thermostat,,$25 per WiFi-enabled smart thermostat.,active,,12/31/2023,account_credit,$25,dollar_amount,25,,,,,,,,,,,homeowner,,Limit of 2 thermostats per member account for standard/low-voltage products and 5 thermostats per member account for line-voltage products.,,
CO-187,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,heat_pump_clothes_dryer,,Up to $90 for ENERGY STAR clothes dryers.,active,,12/31/2023,account_credit,$30 per unit; $90 per vent-less heat pump unit,dollar_amount,90,,30,90,,,Must be Energy Star® certified,,,,,homeowner,$30 per unit; $90 per vent-less heat pump unit,,,
CO-188,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,heat_pump_water_heater,,Up to $350 for ENERGY STAR® rated heat pump (air source) water heaters with 30 gallon minimum,active,,12/31/2023,account_credit,$350,dollar_amount,350,,,,,"$30 per unit for new construction, $50 per unit for fuel switching from gas or propane to electric.",Must be ENERGY STAR rated.,30 gallon minimum,,,,homeowner,,,,
CO-189,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,geothermal_heating_installation,,"Up to $500 per ton for ground source heat pumps ($250/ton for replacements), with additional $120 for hot water (desuperheater)",active,,12/31/2023,account_credit,Up to $500 per ton for new installations; $250/ton for replacements; additional $120 for hot water (desuperheater),dollars_per_unit,500,ton,,,,$120 per unit for desuperheater for hot water.,Closed loop or open water source heat pumps qualify.,,MVEA inspection required.,,,homeowner,$500 per ton for new installations; $250 per ton for existing unit replacements.,,,
CO-190,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,battery_storage_installation,,$16 per kilowatt (kW) for Electric Thermal Storage controlled by timer or master control system,active,,12/31/2023,account_credit,Up to $16 per kilowatt (kW),dollars_per_unit,16,kilowatt,,,,,$16 per kW for ETS controlled by timer or master control system. $12 per kW for thermal slab units controlled by timer or master control units. Minimum qualifying load is 1 kW,,,,,homeowner,Energy audit recommended,,,
CO-191,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,heat_pump_air_conditioner_heater,,"Up to $1,800 for qualifying Tier 1 (standard climate) Air Source Heat Pumps, capped at 50% of equipment cost.",active,,12/31/2023,account_credit,"50% of equipment cost, capped at $675 for <=2 tons, or $1,800 for >2 tons",percent,0.5,,,1800,,,"SEER greater than or equal to 15, HSPF greater than or equal to 9",,Subject to MVEA inspection,,,homeowner,,Multiple air source heat pumps per acount require pre-approval.,,
CO-192,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,heat_pump_air_conditioner_heater,,"Up to $2,400 for qualifying Tier 2 Cold Climate Air Source Heat Pumps, capped at 50% of equipment cost.",active,,12/31/2023,account_credit,"50% of equipment cost, capped at $1,000 for <=2 tons, or $2,400 for >2 tons",percent,0.5,,,2400,,$100 per unit additional for controlled ETS backup.,"SEER greater than or equal to 16, HSPF greater than or equal to 10, Variable speed 3 stage minimum",,Subject to MVEA inspection,,,homeowner,,Multiple air source heat pumps per acount require pre-approval.,,
CO-193,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,heat_pump_air_conditioner_heater,,$450 per ton rebate for air-to-water heat pump units,active,,12/31/2023,account_credit,$450 per ton,dollars_per_unit,450,ton,,,,$100 per unit additional for controlled ETS backup.,"EER greater than or equal to 19, COP greater than or equal to 4",,Subject to MVEA inspection,,,homeowner,,,,
CO-194,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,whole_house_fan,Whole House Fan,$100 rebate for whole house fans for replacement or new installations. Rebates not issued for powered attic ventilators.,active,,12/31/2023,account_credit,$100,dollar_amount,100,,,,,,,,,,,homeowner,Rebates are not issued for powered attic ventilators,,,
CO-195,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,evaporative_cooler,Evaporative Coolers,"$200 rebate per unit for minimum 2,500 CFM evaporative coolers. Replacements or new installations qualify. No window or portable units.",active,,12/31/2023,account_credit,$200 per unit,dollar_amount,200,,,,,,,,,,,homeowner,"No window or portable units, Limit 2 per member, per year",,,
CO-196,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,"25% of cost up to $1,000 for electric riding mower",active,,12/31/2023,account_credit,"25% of cost up to $1,000",percent,0.25,,,1000,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,"Aggregated maximum rebate of $300 per member account, excluding riding lawnmowers).",,
CO-197,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,25% of the cost up to $150 for electric mower (walk-behind) or electric bicycle,active,,12/31/2023,account_credit,25% of cost up to $150,percent,0.25,,,150,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,,,
CO-198,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,25% of the cost up to $150 for a single-stage snow blower and up to $250 for a 2-stage snow blower,active,,12/31/2023,account_credit,25% of cost up to $250,percent,0.25,,,250,,Additional $100 rebate for 2-stage snow blower,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,,,
CO-199,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,25% of cost up to $100 for electric chainsaws,active,,12/31/2023,account_credit,25% of cost up to $100,percent,0.25,,,100,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,,,
CO-200,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,"25% of cost up to $50 for an electric blower, power-washer, pruner, and trimmer",active,,12/31/2023,account_credit,25% of cost up to $50,percent,0.25,,,50,,,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,,,
CO-201,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_outdoor_equipment,,Additional Battery Rebate: 50% of the cost up to $25,active,,12/31/2023,account_credit,50% of cost up to $25,percent,0.5,,,25,,Batteries must be submitted with the original equipment rebate application,,,,,,"homeowner, renter",Rebate available for battery or corded equipment. Minimum purchase price of $50.,,,
CO-202,https://www.mvea.coop/save-energy-money/rebates/,utility,Mountain View Electric Association,Rebates,https://www.mvea.coop/save-energy-money/rebates/,electric_vehicle_charger,,50% of total equipment and installation costs up to $500 for non-managed Level 2 Electric Vehicle chargers. Limit 2 chargers per member account.,active,,12/31/2023,account_credit,50% of cost up to $500,percent,0.5,,,500,,,,,,,,homeowner,All equipment and installation costs must be on one application. Photo of installation is required.,Limit 2 chargers per member account for residential use.,,
CO-203,https://pvrea.coop/for-members/rebates/heating-cooling-rebates/,utility,Poudre Valley REA,Rebates for Residential Customers,https://pvrea.coop/for-members/residential-services/rebates/,heat_pump_air_conditioner_heater,,"Up to $2,800 rebate for qualifying Cold Climate Air Source Heat Pumps. Must be AHRI-tested and certified. Not to exceed 50% of equipment cost.",active,,,"account_credit, rebate","50% of equipment cost, capped at $900 for <=2 tons, or $2,000 for >2 tons",dollar_amount,2800,,,,,,Variable speed compressor or a minimum of 3 stages for fan speed. Must have a minimum of 10.0 HSPF and 16 SEER or 8.1 HSPF2 and 15.2 SEER2. Must be AHRI-tested and certified.,"Less than or equal to 2 tons - $1,500, 2.1 tons or greater - $2,800",,,,homeowner,,,,
